user_name,anime_id,title,url,score
mattslist,39547,My Teen Romantic Comedy SNAFU Climax!,https://myanimelist.net/anime/39547/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Kan,9
mattslist,23847,My Teen Romantic Comedy SNAFU TOO!,https://myanimelist.net/anime/23847/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku,9
mattslist,28819,My Wife is the Student Council President!,https://myanimelist.net/anime/28819/Okusama_ga_Seitokaichou,5
mattslist,31442,Myriad Colors Phantom World,https://myanimelist.net/anime/31442/Musaigen_no_Phantom_World,4
mattslist,877,Nana,https://myanimelist.net/anime/877/Nana,9
mattslist,30016,Nanbaka,https://myanimelist.net/anime/30016/Nanbaka,6
mattslist,34414,Nanbaka Season 2,https://myanimelist.net/anime/34414/Nanbaka_2,6
mattslist,15689,Nekomonogatari Black,https://myanimelist.net/anime/15689/Nekomonogatari__Kuro,8
mattslist,31953,New Game!,https://myanimelist.net/anime/31953/New_Game,6
mattslist,34914,New Game!!,https://myanimelist.net/anime/34914/New_Game,6
mattslist,18897,Nisekoi: False Love,https://myanimelist.net/anime/18897/Nisekoi,7
mattslist,11597,Nisemonogatari,https://myanimelist.net/anime/11597/Nisemonogatari,9
mattslist,19815,"No Game, No Life",https://myanimelist.net/anime/19815/No_Game_No_Life,8
mattslist,33674,"No Game, No Life: Zero",https://myanimelist.net/anime/33674/No_Game_No_Life__Zero,7
mattslist,41345,Noblesse,https://myanimelist.net/anime/41345/Noblesse,4
mattslist,1698,Nodame Cantabile,https://myanimelist.net/anime/1698/Nodame_Cantabile,8
mattslist,5690,Nodame Cantabile Finale,https://myanimelist.net/anime/5690/Nodame_Cantabile_Finale,8
mattslist,4477,Nodame Cantabile: Paris-hen,https://myanimelist.net/anime/4477/Nodame_Cantabile__Paris-hen,8
mattslist,20507,Noragami,https://myanimelist.net/anime/20507/Noragami,7
mattslist,30503,Noragami Aragoto,https://myanimelist.net/anime/30503/Noragami_Aragoto,7
mattslist,30276,One Punch Man,https://myanimelist.net/anime/30276/One_Punch_Man,8
mattslist,34134,One Punch Man Season 2,https://myanimelist.net/anime/34134/One_Punch_Man_2nd_Season,4
mattslist,32729,Orange,https://myanimelist.net/anime/32729/Orange,5
mattslist,14749,Oreshura,https://myanimelist.net/anime/14749/Ore_no_Kanojo_to_Osananajimi_ga_Shuraba_Sugiru,5
mattslist,43007,Osamake: Romcom Where The Childhood Friend Won't Lose,https://myanimelist.net/anime/43007/Osananajimi_ga_Zettai_ni_Makenai_Love_Comedy,4
mattslist,29803,Overlord,https://myanimelist.net/anime/29803/Overlord,6
mattslist,35073,Overlord II,https://myanimelist.net/anime/35073/Overlord_II,6
mattslist,37675,Overlord III,https://myanimelist.net/anime/37675/Overlord_III,6
mattslist,31181,Owarimonogatari,https://myanimelist.net/anime/31181/Owarimonogatari,8
mattslist,35247,Owarimonogatari Second Season,https://myanimelist.net/anime/35247/Owarimonogatari_2nd_Season,8
mattslist,22535,Parasyte: The Maxim,https://myanimelist.net/anime/22535/Kiseijuu__Sei_no_Kakuritsu,9
mattslist,22135,Ping Pong the Animation,https://myanimelist.net/anime/22135/Ping_Pong_the_Animation,6
mattslist,27775,Plastic Memories,https://myanimelist.net/anime/27775/Plastic_Memories,5
mattslist,30240,Prison School,https://myanimelist.net/anime/30240/Prison_School,8
mattslist,9756,Puella Magi Madoka Magica,https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka★Magica,7
mattslist,40834,Ranking of Kings,https://myanimelist.net/anime/40834/Ousama_Ranking,6
mattslist,38329,Rascal Does Not Dream of a Dreaming Girl,https://myanimelist.net/anime/38329/Seishun_Buta_Yarou_wa_Yumemiru_Shoujo_no_Yume_wo_Minai,9
mattslist,37450,Rascal Does Not Dream of Bunny Girl Senpai,https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai,8
mattslist,31240,Re:ZERO -Starting Life in Another World-,https://myanimelist.net/anime/31240/Re_Zero_kara_Hajimeru_Isekai_Seikatsu,9
mattslist,42203,Re:ZERO -Starting Life in Another World- Season 2 Part 2,https://myanimelist.net/anime/42203/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season_Part_2,9
mattslist,44942,Record of Ragnarok,https://myanimelist.net/anime/44942/Shuumatsu_no_Walküre,5
mattslist,30015,ReLIFE,https://myanimelist.net/anime/30015/ReLIFE,7
mattslist,35466,ReLIFE: Final Arc,https://myanimelist.net/anime/35466/ReLIFE__Kanketsu-hen,7
mattslist,40904,Remake Our Life!,https://myanimelist.net/anime/40904/Bokutachi_no_Remake,5
mattslist,40839,Rent-a-Girlfriend,https://myanimelist.net/anime/40839/Kanojo_Okarishimasu,7
mattslist,42963,Rent-a-Girlfriend Season 2,https://myanimelist.net/anime/42963/Kanojo_Okarishimasu_2nd_Season,7
mattslist,37965,Run with the Wind,https://myanimelist.net/anime/37965/Kaze_ga_Tsuyoku_Fuiteiru,7
mattslist,36885,Saekano the Movie: Finale,https://myanimelist.net/anime/36885/Saenai_Heroine_no_Sodatekata_Fine,7
mattslist,23277,Saekano: How to Raise a Boring Girlfriend,https://myanimelist.net/anime/23277/Saenai_Heroine_no_Sodatekata,7
mattslist,30727,Saekano: How to Raise a Boring Girlfriend .flat,https://myanimelist.net/anime/30727/Saenai_Heroine_no_Sodatekata_♭,7
mattslist,19469,Saiki Kusuo no Ψ-nan (ONA),https://myanimelist.net/anime/19469/Saiki_Kusuo_no_Ψ-nan_ONA,8
mattslist,205,Samurai Champloo,https://myanimelist.net/anime/205/Samurai_Champloo,9
mattslist,2476,School Days,https://myanimelist.net/anime/2476/School_Days,1
mattslist,45613,Shikimori's Not Just a Cutie,https://myanimelist.net/anime/45613/Kawaii_dake_ja_Nai_Shikimori-san,5
mattslist,39710,"Sing ""Yesterday"" for Me",https://myanimelist.net/anime/39710/Yesterday_wo_Utatte,4
mattslist,50416,Skip and Loafer,https://myanimelist.net/anime/50416/Skip_to_Loafer,8
mattslist,40392,Smile Down the Runway,https://myanimelist.net/anime/40392/Runway_de_Waratte,7
mattslist,52299,Solo Leveling,https://myanimelist.net/anime/52299/Ore_dake_Level_Up_na_Ken,7
mattslist,199,Spirited Away,https://myanimelist.net/anime/199/Sen_to_Chihiro_no_Kamikakushi,5
mattslist,50265,Spy x Family,https://myanimelist.net/anime/50265/Spy_x_Family,8
mattslist,50602,Spy x Family Part 2,https://myanimelist.net/anime/50602/Spy_x_Family_Part_2,7
